id,name,age,gender,phone_number
8705,Kamol,62,Erkak,9.98973E+11
8706,Zilola,45,Ayol,9.98972E+11
8707,Ulug'bek,59,Erkak,9.98336E+11
8708,Aziz,56,Erkak,9.98337E+11
8709,Sitora,39,Ayol,9.98902E+11
8710,Aziz,52,Erkak,9.98905E+11
8711,Javlon,29,Erkak,9.98977E+11
8712,Ali,36,Erkak,9.98977E+11
8713,Sherzod,60,Erkak,9.98906E+11
8714,Shahzod,37,Erkak,9.9891E+11
8715,Zilola,51,Ayol,9.9898E+11
8716,Malika,35,Ayol,9.98973E+11
8717,Zilola,33,Ayol,9.98905E+11
8718,Javlon,22,Erkak,9.98905E+11
8719,Bekzod,65,Erkak,9.98973E+11
8720,Nargiza,41,Ayol,9.98979E+11
8721,Mehriniso,33,Ayol,9.98337E+11
8722,Nargiza,38,Ayol,9.9834E+11
8723,Dilnoza,45,Ayol,9.98338E+11
8724,Nargiza,39,Ayol,9.98978E+11
8725,Nigora,34,Ayol,9.98336E+11
8726,Ulug'bek,29,Erkak,9.98973E+11
8727,Aziz,26,Erkak,9.9891E+11
8728,Malika,24,Ayol,9.98903E+11
8729,Dilnoza,23,Ayol,9.98975E+11
8730,Nigora,47,Ayol,9.98334E+11
8731,Sardor,33,Erkak,9.98904E+11
8732,Sitora,45,Ayol,9.98971E+11
8733,Shahzod,48,Erkak,9.98979E+11
8734,Sitora,20,Ayol,9.9834E+11
8735,Sardor,27,Erkak,9.98901E+11
8736,Nargiza,56,Ayol,9.98908E+11
8737,Nigora,30,Ayol,9.98338E+11
8738,Nargiza,55,Ayol,9.98338E+11
8739,Shahzod,31,Erkak,9.98975E+11
8740,Nigora,59,Ayol,9.98904E+11
8741,Nargiza,19,Ayol,9.98908E+11
8742,Ali,46,Erkak,9.98979E+11
8743,Sardor,58,Erkak,9.98336E+11
8744,Mehriniso,26,Ayol,9.98337E+11
8745,Shahnoza,38,Ayol,9.98335E+11
8746,Sitora,46,Ayol,9.98976E+11
8747,Sardor,56,Erkak,9.98906E+11
8748,Shahnoza,36,Ayol,9.98904E+11
8749,Shahnoza,63,Ayol,9.9891E+11
8750,Nargiza,19,Ayol,9.98337E+11
8751,Shahnoza,55,Ayol,9.98972E+11
8752,Zilola,38,Ayol,9.98339E+11
8753,Zilola,23,Ayol,9.98978E+11
8754,Ali,39,Erkak,9.98903E+11
8755,Kamol,34,Erkak,9.98974E+11
8756,Shahzod,58,Erkak,9.98905E+11
8757,Sherzod,65,Erkak,9.98336E+11
8758,Sardor,59,Erkak,9.98906E+11
8759,Ulug'bek,37,Erkak,9.98337E+11
8760,Mehriniso,20,Ayol,9.98335E+11
8761,Shahnoza,37,Ayol,9.98977E+11
8762,Nargiza,53,Ayol,9.98909E+11
8763,Sitora,43,Ayol,9.98338E+11
8764,Bekzod,62,Erkak,9.98909E+11
8765,Ali,34,Erkak,9.98335E+11
8766,Dilnoza,37,Ayol,9.98338E+11
8767,Mehriniso,24,Ayol,9.98978E+11
8768,Dilnoza,29,Ayol,9.98904E+11
8769,Bekzod,64,Erkak,9.98903E+11
8770,Sitora,32,Ayol,9.98979E+11
8771,Dilnoza,21,Ayol,9.98337E+11
8772,Nargiza,21,Ayol,9.98978E+11
8773,Malika,27,Ayol,9.98336E+11
8774,Dilnoza,30,Ayol,9.98907E+11
8775,Dilnoza,42,Ayol,9.98978E+11
8776,Malika,32,Ayol,9.98973E+11
8777,Zilola,53,Ayol,9.98979E+11
8778,Sherzod,52,Erkak,9.98902E+11
8779,Nargiza,37,Ayol,9.98902E+11
8780,Shahnoza,19,Ayol,9.98904E+11
8781,Nargiza,64,Ayol,9.98339E+11
8782,Mehriniso,49,Ayol,9.98909E+11
8783,Sardor,40,Erkak,9.98972E+11
8784,Shahnoza,27,Ayol,9.98973E+11
8785,Sardor,19,Erkak,9.98978E+11
8786,Mehriniso,50,Ayol,9.98333E+11
8787,Sitora,23,Ayol,9.98906E+11
8788,Sardor,24,Erkak,9.98904E+11
8789,Shahnoza,30,Ayol,9.98973E+11
8790,Nigora,65,Ayol,9.98907E+11
8791,Bekzod,25,Erkak,9.98901E+11
8792,Ulug'bek,46,Erkak,9.98909E+11
8793,Sherzod,27,Erkak,9.98905E+11
8794,Sherzod,31,Erkak,9.98336E+11
8795,Zilola,25,Ayol,9.98902E+11
8796,Mehriniso,45,Ayol,9.98335E+11
8797,Sitora,38,Ayol,9.98973E+11
8798,Aziz,40,Erkak,9.98339E+11
8799,Ulug'bek,38,Erkak,9.98974E+11
8800,Kamol,57,Erkak,9.98331E+11
8801,Sitora,50,Ayol,9.98977E+11
8802,Sherzod,59,Erkak,9.98906E+11
8803,Sitora,59,Ayol,9.98974E+11
8804,Kamol,38,Erkak,9.98333E+11
8805,Ali,65,Erkak,9.98979E+11
8806,Ali,56,Erkak,9.98903E+11
8807,Ali,56,Erkak,9.98975E+11
8808,Shahzod,29,Erkak,9.98972E+11
8809,Ulug'bek,24,Erkak,9.98335E+11
8810,Ali,57,Erkak,9.98333E+11
8811,Shahzod,34,Erkak,9.98902E+11
8812,Mehriniso,57,Ayol,9.98337E+11
8813,Nigora,42,Ayol,9.98907E+11
8814,Shahnoza,19,Ayol,9.98906E+11
8815,Zilola,40,Ayol,9.98907E+11
8816,Dilnoza,59,Ayol,9.98973E+11
8817,Bekzod,26,Erkak,9.98904E+11
8818,Dilnoza,45,Ayol,9.98905E+11
8819,Sitora,35,Ayol,9.98906E+11
8820,Kamol,41,Erkak,9.98909E+11
8821,Sardor,50,Erkak,9.98338E+11
8822,Javlon,19,Erkak,9.98977E+11
8823,Mehriniso,64,Ayol,9.98907E+11
8824,Kamol,29,Erkak,9.98909E+11
8825,Malika,33,Ayol,9.98907E+11
8826,Ulug'bek,43,Erkak,9.98907E+11
8827,Malika,36,Ayol,9.98907E+11
8828,Aziz,30,Erkak,9.98336E+11
8829,Bekzod,36,Erkak,9.98976E+11
8830,Sardor,28,Erkak,9.98339E+11
8831,Javlon,33,Erkak,9.98906E+11
8832,Sherzod,64,Erkak,9.98908E+11
8833,Ulug'bek,20,Erkak,9.98335E+11
8834,Ulug'bek,62,Erkak,9.98978E+11
8835,Bekzod,59,Erkak,9.98979E+11
8836,Javlon,29,Erkak,9.98335E+11
8837,Javlon,46,Erkak,9.98903E+11
8838,Sitora,35,Ayol,9.98335E+11
8839,Shahnoza,55,Ayol,9.98979E+11
8840,Ali,24,Erkak,9.98905E+11
8841,Kamol,24,Erkak,9.98339E+11
8842,Javlon,50,Erkak,9.98337E+11
8843,Nigora,46,Ayol,9.98332E+11
8844,Sitora,31,Ayol,9.98904E+11
8845,Kamol,61,Erkak,9.98339E+11
8846,Ulug'bek,56,Erkak,9.98908E+11
8847,Zilola,53,Ayol,9.98909E+11
8848,Ali,30,Erkak,9.98974E+11
8849,Shahzod,43,Erkak,9.98908E+11
8850,Sherzod,24,Erkak,9.98978E+11
8851,Ali,32,Erkak,9.98978E+11
8852,Ulug'bek,43,Erkak,9.98338E+11
8853,Shahnoza,32,Ayol,9.98336E+11
8854,Ali,36,Erkak,9.98333E+11
8855,Kamol,37,Erkak,9.98905E+11
8856,Ulug'bek,30,Erkak,9.98909E+11
8857,Dilnoza,53,Ayol,9.98902E+11
8858,Ulug'bek,63,Erkak,9.98906E+11
8859,Sherzod,25,Erkak,9.98906E+11
8860,Sitora,33,Ayol,9.9834E+11
8861,Ulug'bek,29,Erkak,9.98903E+11
8862,Kamol,19,Erkak,9.9898E+11
8863,Bekzod,25,Erkak,9.98907E+11
8864,Sitora,21,Ayol,9.98907E+11
8865,Mehriniso,52,Ayol,9.98333E+11
8866,Nargiza,54,Ayol,9.98976E+11
8867,Nargiza,53,Ayol,9.98907E+11
8868,Dilnoza,19,Ayol,9.98907E+11
8869,Aziz,62,Erkak,9.98906E+11
8870,Sitora,49,Ayol,9.98909E+11
8871,Bekzod,21,Erkak,9.98339E+11
8872,Zilola,45,Ayol,9.98973E+11
8873,Nargiza,41,Ayol,9.98907E+11
8874,Shahzod,63,Erkak,9.98903E+11
8875,Shahzod,62,Erkak,9.98339E+11
8876,Sardor,56,Erkak,9.98337E+11
8877,Javlon,47,Erkak,9.98906E+11
8878,Bekzod,53,Erkak,9.98971E+11
8879,Bekzod,43,Erkak,9.98977E+11
8880,Mehriniso,55,Ayol,9.98337E+11
8881,Ulug'bek,47,Erkak,9.98336E+11
8882,Sardor,36,Erkak,9.98337E+11
8883,Nigora,42,Ayol,9.9834E+11
8884,Bekzod,54,Erkak,9.98977E+11
8885,Kamol,53,Erkak,9.98332E+11
8886,Ali,53,Erkak,9.98908E+11
8887,Zilola,42,Ayol,9.98338E+11
8888,Shahzod,26,Erkak,9.98906E+11
8889,Bekzod,58,Erkak,9.98907E+11
8890,Malika,41,Ayol,9.98334E+11
8891,Zilola,31,Ayol,9.98905E+11
8892,Bekzod,20,Erkak,9.98973E+11
8893,Kamol,23,Erkak,9.98974E+11
8894,Sitora,40,Ayol,9.98973E+11
8895,Nigora,41,Ayol,9.98907E+11
8896,Ali,35,Erkak,9.98334E+11
8897,Mehriniso,23,Ayol,9.98338E+11
8898,Sitora,61,Ayol,9.98976E+11
8899,Javlon,61,Erkak,9.98908E+11
8900,Kamol,60,Erkak,9.98905E+11
8901,Mehriniso,35,Ayol,9.98978E+11
8902,Dilnoza,48,Ayol,9.98904E+11
8903,Javlon,64,Erkak,9.98902E+11
8904,Sardor,40,Erkak,9.98909E+11
8905,Sardor,24,Erkak,9.98333E+11
8906,Malika,29,Ayol,9.9834E+11
8907,Dilnoza,48,Ayol,9.98976E+11
8908,Dilnoza,58,Ayol,9.98336E+11
8909,Nigora,55,Ayol,9.98979E+11
8910,Kamol,48,Erkak,9.98908E+11
8911,Sherzod,53,Erkak,9.98339E+11
8912,Ulug'bek,58,Erkak,9.98909E+11
8913,Kamol,61,Erkak,9.98975E+11
8914,Shahnoza,43,Ayol,9.98334E+11
8915,Bekzod,22,Erkak,9.98902E+11
8916,Malika,45,Ayol,9.98335E+11
8917,Sardor,59,Erkak,9.98339E+11
8918,Malika,62,Ayol,9.98979E+11
8919,Sherzod,40,Erkak,9.98977E+11
8920,Ali,29,Erkak,9.98907E+11
8921,Zilola,22,Ayol,9.98902E+11
8922,Shahzod,62,Erkak,9.98903E+11
8923,Dilnoza,62,Ayol,9.98337E+11
8924,Shahzod,18,Erkak,9.98908E+11
8925,Malika,54,Ayol,9.98973E+11
8926,Kamol,36,Erkak,9.98978E+11
8927,Shahnoza,21,Ayol,9.98907E+11
8928,Ali,56,Erkak,9.98902E+11
8929,Nigora,34,Ayol,9.98908E+11
8930,Nargiza,31,Ayol,9.98339E+11
8931,Sardor,47,Erkak,9.98332E+11
8932,Sardor,27,Erkak,9.98979E+11
8933,Nigora,44,Ayol,9.98338E+11
8934,Zilola,65,Ayol,9.98905E+11
8935,Malika,64,Ayol,9.98332E+11
8936,Shahnoza,64,Ayol,9.98905E+11
8937,Bekzod,36,Erkak,9.98906E+11
8938,Sardor,29,Erkak,9.98909E+11
8939,Javlon,21,Erkak,9.98971E+11
8940,Ali,44,Erkak,9.98332E+11
8941,Nigora,25,Ayol,9.98973E+11
8942,Javlon,52,Erkak,9.98905E+11
8943,Shahnoza,38,Ayol,9.98972E+11
8944,Mehriniso,45,Ayol,9.98334E+11
8945,Malika,35,Ayol,9.98907E+11
8946,Bekzod,35,Erkak,9.98908E+11
8947,Zilola,58,Ayol,9.98905E+11
8948,Malika,42,Ayol,9.98979E+11
8949,Dilnoza,42,Ayol,9.98908E+11
8950,Javlon,39,Erkak,9.98337E+11
8951,Bekzod,48,Erkak,9.98906E+11
8952,Malika,34,Ayol,9.98335E+11
8953,Nigora,60,Ayol,9.98978E+11
8954,Mehriniso,61,Ayol,9.98904E+11
8955,Shahnoza,36,Ayol,9.98904E+11
8956,Ali,57,Erkak,9.98972E+11
8957,Nigora,50,Ayol,9.98337E+11
8958,Malika,26,Ayol,9.98338E+11
8959,Ulug'bek,43,Erkak,9.98334E+11
8960,Malika,52,Ayol,9.98975E+11
8961,Shahnoza,34,Ayol,9.98977E+11
8962,Aziz,53,Erkak,9.9898E+11
8963,Ulug'bek,46,Erkak,9.98336E+11
8964,Javlon,49,Erkak,9.98338E+11
8965,Mehriniso,20,Ayol,9.98336E+11
8966,Sherzod,40,Erkak,9.98974E+11
8967,Shahnoza,36,Ayol,9.98903E+11
8968,Sitora,58,Ayol,9.98908E+11
8969,Malika,55,Ayol,9.98979E+11
8970,Mehriniso,49,Ayol,9.98908E+11
8971,Aziz,64,Erkak,9.98339E+11
8972,Aziz,25,Erkak,9.98901E+11
8973,Sitora,60,Ayol,9.98976E+11
8974,Bekzod,57,Erkak,9.98907E+11
8975,Zilola,38,Ayol,9.98901E+11
8976,Malika,55,Ayol,9.98331E+11
8977,Bekzod,25,Erkak,9.98906E+11
8978,Bekzod,57,Erkak,9.98333E+11
8979,Mehriniso,48,Ayol,9.98332E+11
8980,Zilola,26,Ayol,9.98339E+11
8981,Shahnoza,53,Ayol,9.98909E+11
8982,Aziz,60,Erkak,9.98909E+11
8983,Ali,59,Erkak,9.98335E+11
8984,Shahnoza,35,Ayol,9.98979E+11
8985,Nargiza,37,Ayol,9.98909E+11
8986,Bekzod,59,Erkak,9.98903E+11
8987,Shahzod,40,Erkak,9.98905E+11
8988,Nargiza,39,Ayol,9.98336E+11
8989,Bekzod,35,Erkak,9.98972E+11
8990,Ali,30,Erkak,9.98976E+11
8991,Kamol,28,Erkak,9.98974E+11
8992,Bekzod,27,Erkak,9.98974E+11
8993,Sitora,51,Ayol,9.98903E+11
8994,Dilnoza,30,Ayol,9.98905E+11
8995,Kamol,45,Erkak,9.98337E+11
8996,Sitora,39,Ayol,9.98977E+11
8997,Mehriniso,49,Ayol,9.98971E+11
8998,Bekzod,23,Erkak,9.98978E+11
8999,Ulug'bek,46,Erkak,9.98335E+11
9000,Ulug'bek,65,Erkak,9.98902E+11
9001,Javlon,18,Erkak,9.98975E+11
9002,Javlon,52,Erkak,9.98972E+11
9003,Bekzod,24,Erkak,9.98334E+11
9004,Shahzod,51,Erkak,9.98972E+11
9005,Sitora,41,Ayol,9.98335E+11
9006,Ulug'bek,59,Erkak,9.98333E+11
9007,Aziz,59,Erkak,9.98977E+11
9008,Shahnoza,20,Ayol,9.9834E+11
9009,Nargiza,60,Ayol,9.98336E+11
9010,Zilola,33,Ayol,9.98901E+11
9011,Zilola,57,Ayol,9.98905E+11
9012,Dilnoza,53,Ayol,9.98336E+11
9013,Dilnoza,38,Ayol,9.98977E+11
9014,Dilnoza,21,Ayol,9.98903E+11
9015,Sardor,57,Erkak,9.98979E+11
9016,Aziz,62,Erkak,9.98902E+11
9017,Zilola,25,Ayol,9.98332E+11
9018,Nargiza,20,Ayol,9.9891E+11
9019,Ulug'bek,18,Erkak,9.98979E+11
9020,Shahnoza,64,Ayol,9.98336E+11
9021,Shahzod,24,Erkak,9.98908E+11
9022,Ulug'bek,19,Erkak,9.98974E+11
9023,Kamol,49,Erkak,9.98909E+11
9024,Dilnoza,29,Ayol,9.98334E+11
9025,Nargiza,26,Ayol,9.98339E+11
9026,Malika,33,Ayol,9.98906E+11
9027,Mehriniso,62,Ayol,9.98338E+11
9028,Aziz,46,Erkak,9.98904E+11
9029,Ulug'bek,49,Erkak,9.98333E+11
9030,Dilnoza,35,Ayol,9.98979E+11
9031,Mehriniso,60,Ayol,9.98979E+11
9032,Mehriniso,39,Ayol,9.98339E+11
9033,Shahzod,34,Erkak,9.98335E+11
9034,Dilnoza,52,Ayol,9.98972E+11
9035,Sitora,20,Ayol,9.98971E+11
9036,Shahzod,45,Erkak,9.98338E+11
9037,Javlon,43,Erkak,9.98338E+11
9038,Sitora,36,Ayol,9.98333E+11
9039,Sitora,64,Ayol,9.98975E+11
9040,Zilola,51,Ayol,9.98976E+11
9041,Dilnoza,60,Ayol,9.98339E+11
9042,Sitora,42,Ayol,9.98903E+11
9043,Nargiza,49,Ayol,9.98974E+11
9044,Aziz,26,Erkak,9.98907E+11
9045,Nargiza,27,Ayol,9.98906E+11
9046,Javlon,36,Erkak,9.9891E+11
9047,Malika,40,Ayol,9.98971E+11
9048,Zilola,35,Ayol,9.98905E+11
9049,Malika,27,Ayol,9.98903E+11
9050,Shahnoza,41,Ayol,9.98339E+11
9051,Dilnoza,31,Ayol,9.98337E+11
9052,Zilola,38,Ayol,9.98972E+11
9053,Nigora,30,Ayol,9.98338E+11
9054,Aziz,35,Erkak,9.98337E+11
9055,Sherzod,23,Erkak,9.98972E+11
9056,Sardor,62,Erkak,9.98909E+11
9057,Zilola,30,Ayol,9.98336E+11
9058,Ulug'bek,38,Erkak,9.98336E+11
9059,Aziz,22,Erkak,9.98904E+11
9060,Aziz,35,Erkak,9.98974E+11
9061,Aziz,25,Erkak,9.98902E+11
9062,Dilnoza,57,Ayol,9.98337E+11
9063,Mehriniso,53,Ayol,9.98334E+11
9064,Malika,29,Ayol,9.98908E+11
9065,Javlon,46,Erkak,9.98336E+11
9066,Malika,51,Ayol,9.98903E+11
9067,Mehriniso,52,Ayol,9.98331E+11
9068,Sherzod,40,Erkak,9.98331E+11
9069,Ali,41,Erkak,9.98331E+11
9070,Sherzod,35,Erkak,9.98902E+11
9071,Aziz,50,Erkak,9.98971E+11
9072,Bekzod,41,Erkak,9.98906E+11
9073,Dilnoza,61,Ayol,9.98333E+11
9074,Kamol,51,Erkak,9.98336E+11
9075,Javlon,48,Erkak,9.9891E+11
9076,Ulug'bek,54,Erkak,9.98908E+11
9077,Kamol,57,Erkak,9.98905E+11
9078,Nigora,44,Ayol,9.98905E+11
9079,Nargiza,54,Ayol,9.98335E+11
9080,Nigora,23,Ayol,9.98339E+11
9081,Malika,38,Ayol,9.98337E+11
9082,Aziz,54,Erkak,9.98905E+11
9083,Shahnoza,53,Ayol,9.98905E+11
9084,Aziz,44,Erkak,9.98972E+11
9085,Nargiza,56,Ayol,9.98909E+11
9086,Sherzod,26,Erkak,9.98336E+11
9087,Dilnoza,28,Ayol,9.98973E+11
9088,Sitora,34,Ayol,9.98337E+11
9089,Aziz,42,Erkak,9.98339E+11
9090,Aziz,61,Erkak,9.98975E+11
9091,Bekzod,33,Erkak,9.98338E+11
9092,Bekzod,19,Erkak,9.98905E+11
9093,Shahzod,26,Erkak,9.98333E+11
9094,Sherzod,53,Erkak,9.98974E+11
9095,Sitora,43,Ayol,9.98334E+11
9096,Sardor,20,Erkak,9.98903E+11
9097,Nigora,40,Ayol,9.98974E+11
9098,Aziz,26,Erkak,9.98333E+11
9099,Ulug'bek,21,Erkak,9.98971E+11
9100,Zilola,55,Ayol,9.9891E+11
9101,Nargiza,34,Ayol,9.98909E+11
9102,Sardor,63,Erkak,9.98908E+11
9103,Malika,49,Ayol,9.9834E+11
9104,Ulug'bek,51,Erkak,9.98331E+11
9105,Mehriniso,30,Ayol,9.98902E+11
9106,Dilnoza,51,Ayol,9.98336E+11
9107,Malika,21,Ayol,9.98334E+11
9108,Dilnoza,18,Ayol,9.98331E+11
9109,Shahzod,48,Erkak,9.98903E+11
9110,Sitora,31,Ayol,9.98902E+11
9111,Ulug'bek,48,Erkak,9.98975E+11
9112,Javlon,56,Erkak,9.98332E+11
9113,Javlon,30,Erkak,9.98904E+11
9114,Ulug'bek,26,Erkak,9.98904E+11
9115,Kamol,29,Erkak,9.98337E+11
9116,Ali,24,Erkak,9.9891E+11
9117,Sitora,60,Ayol,9.98333E+11
9118,Ulug'bek,58,Erkak,9.9891E+11
9119,Bekzod,23,Erkak,9.98909E+11
9120,Aziz,40,Erkak,9.98339E+11
9121,Sherzod,23,Erkak,9.98903E+11
9122,Zilola,24,Ayol,9.98973E+11
9123,Mehriniso,63,Ayol,9.9834E+11
9124,Kamol,31,Erkak,9.98335E+11
9125,Ulug'bek,30,Erkak,9.98977E+11
9126,Dilnoza,48,Ayol,9.98337E+11
9127,Dilnoza,58,Ayol,9.98908E+11
9128,Kamol,51,Erkak,9.98977E+11
9129,Javlon,23,Erkak,9.98908E+11
9130,Shahnoza,26,Ayol,9.9834E+11
9131,Ali,54,Erkak,9.98333E+11
9132,Nargiza,49,Ayol,9.98332E+11
9133,Shahnoza,63,Ayol,9.98909E+11
9134,Aziz,33,Erkak,9.98908E+11
9135,Shahnoza,53,Ayol,9.98334E+11
9136,Sardor,38,Erkak,9.98333E+11
9137,Javlon,41,Erkak,9.98906E+11
9138,Malika,59,Ayol,9.98901E+11
9139,Javlon,45,Erkak,9.98973E+11
9140,Dilnoza,62,Ayol,9.98975E+11
9141,Dilnoza,62,Ayol,9.98908E+11
9142,Sherzod,48,Erkak,9.98909E+11
9143,Bekzod,58,Erkak,9.98976E+11
9144,Shahzod,51,Erkak,9.98906E+11
9145,Javlon,31,Erkak,9.98976E+11
9146,Bekzod,41,Erkak,9.98974E+11
9147,Nargiza,34,Ayol,9.98909E+11
9148,Mehriniso,20,Ayol,9.98977E+11
9149,Aziz,41,Erkak,9.98339E+11
9150,Zilola,30,Ayol,9.98972E+11
9151,Ali,26,Erkak,9.98902E+11
9152,Sardor,43,Erkak,9.98904E+11
9153,Zilola,30,Ayol,9.98332E+11
9154,Aziz,21,Erkak,9.98976E+11
9155,Sherzod,48,Erkak,9.98901E+11
9156,Sardor,65,Erkak,9.98978E+11
9157,Sherzod,19,Erkak,9.9891E+11
9158,Zilola,45,Ayol,9.98332E+11
9159,Shahzod,22,Erkak,9.98905E+11
9160,Javlon,49,Erkak,9.98332E+11
9161,Aziz,33,Erkak,9.98972E+11
9162,Ulug'bek,48,Erkak,9.98336E+11
9163,Sardor,18,Erkak,9.98977E+11
9164,Malika,60,Ayol,9.98977E+11
9165,Bekzod,47,Erkak,9.98971E+11
9166,Sardor,62,Erkak,9.98909E+11
9167,Sherzod,36,Erkak,9.98977E+11
9168,Mehriniso,63,Ayol,9.98903E+11
9169,Javlon,34,Erkak,9.98905E+11
9170,Kamol,55,Erkak,9.98908E+11
9171,Sherzod,47,Erkak,9.98901E+11
9172,Sitora,24,Ayol,9.98977E+11
9173,Nargiza,59,Ayol,9.98909E+11
9174,Zilola,25,Ayol,9.98972E+11
9175,Mehriniso,65,Ayol,9.98972E+11
9176,Sitora,27,Ayol,9.9834E+11
9177,Ulug'bek,59,Erkak,9.98337E+11
9178,Mehriniso,31,Ayol,9.98975E+11
9179,Sherzod,51,Erkak,9.9891E+11
9180,Bekzod,57,Erkak,9.98909E+11
9181,Malika,31,Ayol,9.98972E+11
9182,Javlon,57,Erkak,9.98332E+11
9183,Nargiza,56,Ayol,9.98905E+11
9184,Sherzod,54,Erkak,9.98901E+11
9185,Shahzod,32,Erkak,9.98901E+11
9186,Sardor,38,Erkak,9.98908E+11
9187,Shahzod,44,Erkak,9.98978E+11
9188,Zilola,31,Ayol,9.98979E+11
9189,Sardor,41,Erkak,9.98977E+11
9190,Sardor,30,Erkak,9.98972E+11
9191,Nargiza,32,Ayol,9.98336E+11
9192,Shahnoza,47,Ayol,9.98334E+11
9193,Dilnoza,39,Ayol,9.98973E+11
9194,Shahnoza,36,Ayol,9.98973E+11
9195,Bekzod,50,Erkak,9.98906E+11
9196,Sherzod,19,Erkak,9.98974E+11
9197,Kamol,54,Erkak,9.98903E+11
9198,Nigora,55,Ayol,9.98902E+11
9199,Javlon,63,Erkak,9.98903E+11
9200,Shahzod,62,Erkak,9.98971E+11
9201,Dilnoza,53,Ayol,9.98337E+11
9202,Malika,50,Ayol,9.98978E+11
9203,Sherzod,30,Erkak,9.98902E+11
9204,Sitora,55,Ayol,9.98976E+11
9205,Nigora,44,Ayol,9.98338E+11
9206,Sherzod,57,Erkak,9.98974E+11
9207,Mehriniso,51,Ayol,9.98332E+11
9208,Javlon,64,Erkak,9.98333E+11
9209,Sardor,18,Erkak,9.98979E+11
9210,Malika,21,Ayol,9.98334E+11
9211,Kamol,18,Erkak,9.98906E+11
9212,Sardor,23,Erkak,9.98905E+11
9213,Nigora,56,Ayol,9.98332E+11
9214,Aziz,59,Erkak,9.98332E+11
9215,Sitora,28,Ayol,9.98332E+11
9216,Dilnoza,53,Ayol,9.98905E+11
9217,Sitora,58,Ayol,9.98335E+11
9218,Sitora,19,Ayol,9.98971E+11
9219,Sitora,30,Ayol,9.98339E+11
9220,Shahnoza,45,Ayol,9.98979E+11
9221,Zilola,39,Ayol,9.98907E+11
9222,Malika,62,Ayol,9.98338E+11
9223,Malika,36,Ayol,9.98331E+11
9224,Shahnoza,51,Ayol,9.98335E+11
9225,Dilnoza,27,Ayol,9.98908E+11
9226,Mehriniso,28,Ayol,9.98904E+11
9227,Ali,49,Erkak,9.98902E+11
9228,Zilola,24,Ayol,9.98978E+11
9229,Sitora,35,Ayol,9.98336E+11
9230,Shahnoza,18,Ayol,9.98335E+11
9231,Shahnoza,22,Ayol,9.98335E+11
9232,Nargiza,45,Ayol,9.98334E+11
9233,Malika,43,Ayol,9.98978E+11
9234,Dilnoza,40,Ayol,9.98974E+11
9235,Shahnoza,54,Ayol,9.98973E+11
9236,Nigora,51,Ayol,9.98336E+11
9237,Mehriniso,34,Ayol,9.98905E+11
9238,Ulug'bek,40,Erkak,9.98971E+11
9239,Sherzod,46,Erkak,9.98978E+11
9240,Malika,58,Ayol,9.98976E+11
9241,Sitora,19,Ayol,9.98906E+11
9242,Nargiza,50,Ayol,9.98334E+11
9243,Mehriniso,63,Ayol,9.98335E+11
9244,Kamol,65,Erkak,9.98972E+11
9245,Dilnoza,55,Ayol,9.98979E+11
9246,Shahnoza,20,Ayol,9.98979E+11
9247,Javlon,34,Erkak,9.98906E+11
9248,Sherzod,65,Erkak,9.98906E+11
9249,Sardor,40,Erkak,9.98902E+11
9250,Mehriniso,28,Ayol,9.98904E+11
9251,Mehriniso,33,Ayol,9.98906E+11
9252,Shahzod,37,Erkak,9.98971E+11
9253,Dilnoza,56,Ayol,9.98902E+11
9254,Ulug'bek,27,Erkak,9.98904E+11
9255,Ulug'bek,18,Erkak,9.98338E+11
9256,Shahzod,50,Erkak,9.98334E+11
9257,Aziz,43,Erkak,9.98972E+11
9258,Bekzod,40,Erkak,9.98972E+11
9259,Ali,59,Erkak,9.98337E+11
9260,Mehriniso,35,Ayol,9.98903E+11
9261,Mehriniso,44,Ayol,9.98339E+11
9262,Sardor,20,Erkak,9.98903E+11
9263,Zilola,48,Ayol,9.98973E+11
9264,Malika,46,Ayol,9.98978E+11
9265,Ali,39,Erkak,9.98908E+11
9266,Nargiza,39,Ayol,9.98333E+11
9267,Zilola,34,Ayol,9.98337E+11
9268,Shahnoza,63,Ayol,9.98333E+11
9269,Sitora,57,Ayol,9.98331E+11
9270,Sardor,25,Erkak,9.98336E+11
9271,Sitora,58,Ayol,9.98979E+11
9272,Shahzod,57,Erkak,9.98337E+11
9273,Ali,30,Erkak,9.98908E+11
9274,Nargiza,56,Ayol,9.98908E+11
9275,Ali,55,Erkak,9.98976E+11
9276,Shahzod,55,Erkak,9.98978E+11
9277,Mehriniso,27,Ayol,9.98907E+11
9278,Zilola,38,Ayol,9.98978E+11
9279,Dilnoza,45,Ayol,9.98333E+11
9280,Mehriniso,26,Ayol,9.98337E+11
9281,Sherzod,23,Erkak,9.98907E+11
9282,Javlon,31,Erkak,9.9891E+11
9283,Malika,29,Ayol,9.98338E+11
9284,Malika,40,Ayol,9.98338E+11
9285,Shahnoza,39,Ayol,9.98904E+11
9286,Sardor,48,Erkak,9.98974E+11
9287,Sherzod,52,Erkak,9.98975E+11
9288,Zilola,18,Ayol,9.9898E+11
9289,Nargiza,48,Ayol,9.98337E+11
9290,Zilola,22,Ayol,9.9891E+11
9291,Nargiza,38,Ayol,9.98339E+11
9292,Javlon,48,Erkak,9.98971E+11
9293,Mehriniso,43,Ayol,9.98908E+11
